date,store_id,sku_id,units_sold,prediction,stock_on_hand,on_order_units,reorder_point,safety_stock,lead_time_days,unit_price,cost_price,category,subcategory,brand,lead_time_demand,available_inventory,forecast_daily_demand,days_of_supply,stock_after_lead_time,stockout_units,safety_stock_gap,reorder_gap,stockout_risk,target_inventory_30d,excess_inventory_units,overstock_risk,risk_score,risk_level,recommended_action,stockout_value_at_stake,overstock_value_at_stake,value_at_stake,priority,risk_reason,recommended_markdown_units
2025-12-30,ST26,SKU04475,1,1.4742947,341.0,0.0,86.0,29.0,7.0,146.88,89.89,Personal Care,Men's Grooming,GreenValley,1.4742947,341.0,1.4742947,231.29703986591014,339.5257053,0.0,0.0,0.0,False,44.228840999999996,296.771159,True,100.0,OVERSTOCK,MARKDOWN,0.0,26676.759482510002,26676.76,CRITICAL,Inventory exceeds the 30-day demand coverage target,297.0
2025-12-24,ST01,SKU04605,2,1.6942993,256.0,0.0,64.0,27.0,7.0,182.32,129.91,Snacks & Confectionery,Chocolates,NatureBlend,1.6942993,256.0,1.6942993,151.09490985447493,254.3057007,0.0,0.0,0.0,False,50.828979,205.171021,True,100.0,OVERSTOCK,MARKDOWN,0.0,26653.76733811,26653.77,CRITICAL,Inventory exceeds the 30-day demand coverage target,205.0
2025-12-16,ST08,SKU00669,1,1.7545767,115.0,0.0,69.0,17.0,7.0,631.77,427.05,Health & Wellness,First Aid,MetroBrand,1.7545767,115.0,1.7545767,65.54287424425503,113.2454233,0.0,0.0,0.0,False,52.637301,62.362699,True,100.0,OVERSTOCK,MARKDOWN,0.0,26631.99060795,26631.99,CRITICAL,Inventory exceeds the 30-day demand coverage target,62.0
2025-12-09,ST08,SKU03574,1,1.6913352,346.0,0.0,60.0,29.0,7.0,130.96,90.05,Stationery & Office,Writing Instruments,SmartBuy,1.6913352,346.0,1.6913352,204.57210374383504,344.3086648,0.0,0.0,0.0,False,50.740055999999996,295.259944,True,100.0,OVERSTOCK,MARKDOWN,0.0,26588.1579572,26588.16,CRITICAL,Inventory exceeds the 30-day demand coverage target,295.0
2025-12-28,ST07,SKU02317,1,1.8549181,183.0,0.0,83.0,25.0,7.0,287.3,208.56,Dairy & Bakery,Bread,BasicNeeds,1.8549181,183.0,1.8549181,98.65664688915376,181.1450819,0.0,0.0,0.0,False,55.647543,127.352457,True,100.0,OVERSTOCK,MARKDOWN,0.0,26560.628431920002,26560.63,CRITICAL,Inventory exceeds the 30-day demand coverage target,127.0
2025-12-26,ST03,SKU04942,3,1.8443412,213.0,0.0,86.0,24.0,7.0,281.75,168.33,Personal Care,Men's Grooming,ZestyCo,1.8443412,213.0,1.8443412,115.48839227795811,211.1556588,0.0,0.0,0.0,False,55.330236,157.669764,True,100.0,OVERSTOCK,MARKDOWN,0.0,26540.55137412,26540.55,CRITICAL,Inventory exceeds the 30-day demand coverage target,158.0
2025-12-07,ST28,SKU03609,1,1.7023909,342.0,0.0,90.0,21.0,7.0,139.89,90.5,Grocery,Pulses & Lentils,CityFresh,1.7023909,342.0,1.7023909,200.89393100021857,340.2976091,0.0,0.0,0.0,False,51.071726999999996,290.928273,True,100.0,OVERSTOCK,MARKDOWN,0.0,26329.0087065,26329.01,CRITICAL,Inventory exceeds the 30-day demand coverage target,291.0
2025-12-30,ST29,SKU04991,3,2.3862388,253.0,0.0,100.0,45.0,7.0,206.19,145.05,Personal Care,Hair Care,GreenValley,2.3862388,253.0,2.3862388,106.0245940180002,250.6137612,0.0,0.0,0.0,False,71.587164,181.412836,True,100.0,OVERSTOCK,MARKDOWN,0.0,26313.931861800003,26313.93,CRITICAL,Inventory exceeds the 30-day demand coverage target,181.0
2025-12-18,ST25,SKU00264,2,1.7721417,223.0,0.0,75.0,30.0,7.0,242.74,153.51,Beverages,Energy Drinks,PurePlus,1.7721417,223.0,1.7721417,125.8364384744177,221.2278583,0.0,0.0,0.0,False,53.164251,169.835749,True,100.0,OVERSTOCK,MARKDOWN,0.0,26071.485828989997,26071.49,CRITICAL,Inventory exceeds the 30-day demand coverage target,170.0
2025-12-15,ST19,SKU02376,1,1.758364,375.0,0.0,69.0,33.0,7.0,132.8,80.84,Dairy & Bakery,Milk,PurePlus,1.758364,375.0,1.758364,213.26642265196512,373.241636,0.0,0.0,0.0,False,52.75092,322.24908,True,100.0,OVERSTOCK,MARKDOWN,0.0,26050.6156272,26050.62,CRITICAL,Inventory exceeds the 30-day demand coverage target,322.0
2025-12-11,ST06,SKU03005,3,1.7261786,345.0,0.0,85.0,33.0,7.0,133.21,88.29,Grocery,Cooking Oil,NatureBlend,1.7261786,345.0,1.7261786,199.86344402601216,343.2738214,0.0,0.0,0.0,False,51.785357999999995,293.214642,True,100.0,OVERSTOCK,MARKDOWN,0.0,25887.920742180006,25887.92,CRITICAL,Inventory exceeds the 30-day demand coverage target,293.0
2025-12-18,ST14,SKU04643,1,1.9397281,238.0,0.0,48.0,21.0,7.0,247.04,143.67,Stationery & Office,Notebooks,EverydayPlus,1.9397281,238.0,1.9397281,122.69760901025252,236.0602719,0.0,0.0,0.0,False,58.191843,179.808157,True,100.0,OVERSTOCK,MARKDOWN,0.0,25833.03791619,25833.04,CRITICAL,Inventory exceeds the 30-day demand coverage target,180.0
2025-12-08,ST30,SKU04980,1,1.7784748,86.0,0.0,39.0,13.0,7.0,1147.16,785.92,Health & Wellness,OTC Medicine,FreshFarm,1.7784748,86.0,1.7784748,48.35604080530126,84.2215252,0.0,0.0,0.0,False,53.354243999999994,32.645756000000006,True,61.2,OVERSTOCK,MARKDOWN,0.0,25656.95255552,25656.95,CRITICAL,Inventory exceeds the 30-day demand coverage target,33.0
2025-12-24,ST19,SKU03295,2,1.6975405,462.0,0.0,91.0,21.0,7.0,106.45,62.34,Stationery & Office,Office Supplies,SoftTouch,1.6975405,462.0,1.6975405,272.158455129642,460.3024595,0.0,0.0,0.0,False,50.926215,411.073785,True,100.0,OVERSTOCK,MARKDOWN,0.0,25626.3397569,25626.34,CRITICAL,Inventory exceeds the 30-day demand coverage target,411.0
2025-12-02,ST16,SKU03905,2,1.9142452,165.0,0.0,38.0,15.0,7.0,404.11,237.85,Grocery,Sugar & Salt,DailyBest,1.9142452,165.0,1.9142452,86.19585411524082,163.0857548,0.0,0.0,0.0,False,57.427356,107.572644,True,100.0,OVERSTOCK,MARKDOWN,0.0,25586.153375399997,25586.15,CRITICAL,Inventory exceeds the 30-day demand coverage target,108.0
2025-12-13,ST14,SKU01818,3,1.7901149,138.0,0.0,35.0,13.0,7.0,472.39,301.8,Home Care,Surface Cleaners,CleanWave,1.7901149,138.0,1.7901149,77.09002366272689,136.2098851,0.0,0.0,0.0,False,53.703447000000004,84.29655299999999,True,100.0,OVERSTOCK,MARKDOWN,0.0,25440.6996954,25440.7,CRITICAL,Inventory exceeds the 30-day demand coverage target,84.0
2025-12-26,ST05,SKU01309,5,1.8204411,138.0,0.0,69.0,16.0,7.0,474.17,304.95,Dairy & Bakery,Butter & Ghee,ZestyCo,1.8204411,138.0,1.8204411,75.80580332975343,136.1795589,0.0,0.0,0.0,False,54.613233,83.38676699999999,True,100.0,OVERSTOCK,MARKDOWN,0.0,25428.794596649997,25428.79,CRITICAL,Inventory exceeds the 30-day demand coverage target,83.0
2025-12-23,ST07,SKU00638,1,2.2304397,106.0,0.0,26.0,6.0,7.0,995.83,649.64,Electronics & Accessories,Batteries,EverydayPlus,2.2304397,106.0,2.2304397,47.52426169602344,103.7695603,0.0,0.0,0.0,False,66.913191,39.086809,True,58.4,OVERSTOCK,MARKDOWN,0.0,25392.35459876,25392.35,CRITICAL,Inventory exceeds the 30-day demand coverage target,39.0
2025-12-08,ST01,SKU00749,2,1.8755016,335.0,0.0,90.0,28.0,7.0,148.59,91.03,Grocery,Flour & Atta,QuickBite,1.8755016,335.0,1.8755016,178.6188825432087,333.1244984,0.0,0.0,0.0,False,56.265048,278.734952,True,100.0,OVERSTOCK,MARKDOWN,0.0,25373.24268056,25373.24,CRITICAL,Inventory exceeds the 30-day demand coverage target,279.0
2025-12-02,ST17,SKU02558,1,2.1140764,440.0,0.0,81.0,31.0,7.0,87.7,67.29,Dairy & Bakery,Butter & Ghee,PrimeCare,2.1140764,440.0,2.1140764,208.12871285068033,437.8859236,0.0,0.0,0.0,False,63.422292,376.57770800000003,True,100.0,OVERSTOCK,MARKDOWN,0.0,25339.913971320006,25339.91,CRITICAL,Inventory exceeds the 30-day demand coverage target,377.0
2025-12-19,ST03,SKU02821,1,1.9151335,99.0,0.0,85.0,26.0,7.0,965.81,608.89,Health & Wellness,Vitamins & Supplements,TrueTaste,1.9151335,99.0,1.9151335,51.69352423734429,97.0848665,0.0,0.0,0.0,False,57.454005,41.545995,True,72.3,OVERSTOCK,MARKDOWN,0.0,25296.940895549997,25296.94,CRITICAL,Inventory exceeds the 30-day demand coverage target,42.0
2025-12-11,ST04,SKU03036,2,1.8914937,228.0,0.0,63.0,18.0,7.0,219.56,147.42,Stationery & Office,Office Supplies,EverydayPlus,1.8914937,228.0,1.8914937,120.53965604009149,226.1085063,0.0,0.0,0.0,False,56.744811,171.255189,True,100.0,OVERSTOCK,MARKDOWN,0.0,25246.439962379998,25246.44,CRITICAL,Inventory exceeds the 30-day demand coverage target,171.0
2025-12-20,ST07,SKU00991,1,1.710089,248.0,0.0,50.0,13.0,7.0,226.46,127.96,Home & Kitchen,Cookware,PurePlus,1.710089,248.0,1.710089,145.02169185346494,246.289911,0.0,0.0,0.0,False,51.30267,196.69733,True,100.0,OVERSTOCK,MARKDOWN,0.0,25169.3903468,25169.39,CRITICAL,Inventory exceeds the 30-day demand coverage target,197.0
2025-12-30,ST29,SKU02128,2,1.7396098,226.0,0.0,50.0,12.0,7.0,184.2,144.28,Grocery,Spices & Seasoning,HomeStyle,1.7396098,226.0,1.7396098,129.91419110193561,224.2603902,0.0,0.0,0.0,False,52.188294,173.81170600000002,True,100.0,OVERSTOCK,MARKDOWN,0.0,25077.552941680002,25077.55,CRITICAL,Inventory exceeds the 30-day demand coverage target,174.0
2025-12-23,ST15,SKU04147,1,2.0418463,243.0,0.0,58.0,17.0,7.0,173.16,137.71,Home Care,Air Fresheners,CleanWave,2.0418463,243.0,2.0418463,119.0099372318083,240.9581537,0.0,0.0,0.0,False,61.255389,181.744611,True,100.0,OVERSTOCK,MARKDOWN,0.0,25028.05038081,25028.05,CRITICAL,Inventory exceeds the 30-day demand coverage target,182.0
2025-12-28,ST30,SKU00721,2,1.5359881,257.0,0.0,52.0,22.0,7.0,182.86,117.84,Home Care,Air Fresheners,GoldenHarvest,1.5359881,257.0,1.5359881,167.31900461989255,255.4640119,0.0,0.0,0.0,False,46.079643,210.920357,True,100.0,OVERSTOCK,MARKDOWN,0.0,24854.85486888,24854.85,CRITICAL,Inventory exceeds the 30-day demand coverage target,211.0
2025-12-12,ST10,SKU03968,1,1.9184265,322.0,0.0,80.0,17.0,7.0,119.45,93.93,Beverages,Soft Drinks,EliteHome,1.9184265,322.0,1.9184265,167.84588828396605,320.0815735,0.0,0.0,0.0,False,57.552795,264.447205,True,100.0,OVERSTOCK,MARKDOWN,0.0,24839.525965650002,24839.53,CRITICAL,Inventory exceeds the 30-day demand coverage target,264.0
2025-12-26,ST15,SKU00178,2,1.8688941,127.0,0.0,60.0,23.0,7.0,527.32,350.05,Grocery,Pulses & Lentils,PrimeCare,1.8688941,127.0,1.8688941,67.95462621450837,125.1311059,0.0,0.0,0.0,False,56.066823,70.933177,True,100.0,OVERSTOCK,MARKDOWN,0.0,24830.15860885,24830.16,CRITICAL,Inventory exceeds the 30-day demand coverage target,71.0
2025-12-12,ST03,SKU02284,1,1.8556695,212.0,0.0,73.0,27.0,7.0,238.86,158.75,Dairy & Bakery,Eggs,ValueChoice,1.8556695,212.0,1.8556695,114.24448157390096,210.1443305,0.0,0.0,0.0,False,55.670085,156.329915,True,100.0,OVERSTOCK,MARKDOWN,0.0,24817.37400625,24817.37,CRITICAL,Inventory exceeds the 30-day demand coverage target,156.0
2025-12-30,ST01,SKU04125,1,1.8578846,260.0,0.0,90.0,43.0,7.0,219.82,121.44,Grocery,Rice & Grains,SunriseFoods,1.8578846,260.0,1.8578846,139.94410632393422,258.1421154,0.0,0.0,0.0,False,55.736538,204.263462,True,100.0,OVERSTOCK,MARKDOWN,0.0,24805.75482528,24805.75,CRITICAL,Inventory exceeds the 30-day demand coverage target,204.0
2025-12-17,ST09,SKU03266,1,1.8716758,135.0,0.0,31.0,14.0,7.0,419.02,312.71,Personal Care,Skin Care,MetroBrand,1.8716758,135.0,1.8716758,72.12787599219908,133.1283242,0.0,0.0,0.0,False,56.150274,78.849726,True,100.0,OVERSTOCK,MARKDOWN,0.0,24657.09781746,24657.1,CRITICAL,Inventory exceeds the 30-day demand coverage target,79.0
2025-12-11,ST25,SKU03696,2,1.6768734,235.0,0.0,100.0,27.0,7.0,211.56,133.14,Home Care,Air Fresheners,PrimeCare,1.6768734,235.0,1.6768734,140.14176621801025,233.3231266,0.0,0.0,0.0,False,50.306202,184.69379800000002,True,100.0,OVERSTOCK,MARKDOWN,0.0,24590.13226572,24590.13,CRITICAL,Inventory exceeds the 30-day demand coverage target,185.0
2025-12-31,ST04,SKU00035,1,2.2221448,254.0,0.0,92.0,33.0,7.0,215.32,130.18,Home Care,Air Fresheners,PremiumSelect,2.2221448,254.0,2.2221448,114.30398235074509,251.7778552,0.0,0.0,0.0,False,66.664344,187.335656,True,100.0,OVERSTOCK,MARKDOWN,0.0,24387.355698080002,24387.36,CRITICAL,Inventory exceeds the 30-day demand coverage target,187.0
2025-12-22,ST01,SKU02047,5,1.803262,165.0,0.0,99.0,34.0,7.0,319.7,218.63,Dairy & Bakery,Cheese,NovaFresh,1.803262,165.0,1.803262,91.50084679874583,163.196738,0.0,0.0,0.0,False,54.09786,110.90214,True,100.0,OVERSTOCK,MARKDOWN,0.0,24246.5348682,24246.53,CRITICAL,Inventory exceeds the 30-day demand coverage target,111.0
2025-12-05,ST28,SKU03457,1,1.7276864,253.0,0.0,55.0,24.0,7.0,207.73,120.2,Dairy & Bakery,Cheese,PremiumSelect,1.7276864,253.0,1.7276864,146.4386129334583,251.2723136,0.0,0.0,0.0,False,51.830592,201.169408,True,100.0,OVERSTOCK,MARKDOWN,0.0,24180.5628416,24180.56,CRITICAL,Inventory exceeds the 30-day demand coverage target,201.0
2025-12-18,ST06,SKU03535,1,2.0519774,267.0,0.0,96.0,38.0,7.0,178.62,117.63,Stationery & Office,Office Supplies,DailyBest,2.0519774,267.0,2.0519774,130.11839214213566,264.9480226,0.0,0.0,0.0,False,61.55932200000001,205.440678,True,100.0,OVERSTOCK,MARKDOWN,0.0,24165.986953139996,24165.99,CRITICAL,Inventory exceeds the 30-day demand coverage target,205.0
2025-12-24,ST11,SKU00302,2,1.8135344,163.0,0.0,89.0,27.0,7.0,299.91,222.49,Stationery & Office,Office Supplies,EverydayPlus,1.8135344,163.0,1.8135344,89.87973980532159,161.1864656,0.0,0.0,0.0,False,54.406031999999996,108.593968,True,100.0,OVERSTOCK,MARKDOWN,0.0,24161.071940320002,24161.07,CRITICAL,Inventory exceeds the 30-day demand coverage target,109.0
2025-12-29,ST10,SKU00159,1,1.8439654,201.0,0.0,83.0,21.0,7.0,230.93,165.75,Dairy & Bakery,Milk,GreenValley,1.8439654,201.0,1.8439654,109.00421450424177,199.1560346,0.0,0.0,0.0,False,55.318962,145.681038,True,100.0,OVERSTOCK,MARKDOWN,0.0,24146.6320485,24146.63,CRITICAL,Inventory exceeds the 30-day demand coverage target,146.0
2025-12-15,ST30,SKU00151,1,1.7248516,261.0,0.0,89.0,22.0,7.0,201.86,115.36,Personal Care,Skin Care,PurePlus,1.7248516,261.0,1.7248516,151.31736550553103,259.2751484,0.0,0.0,0.0,False,51.745548,209.25445200000001,True,100.0,OVERSTOCK,MARKDOWN,0.0,24139.59358272,24139.59,CRITICAL,Inventory exceeds the 30-day demand coverage target,209.0
2025-12-12,ST07,SKU04641,1,1.8767593,366.0,0.0,91.0,28.0,7.0,113.8,77.34,Snacks & Confectionery,Biscuits & Cookies,NatureBlend,1.8767593,366.0,1.8767593,195.01701683321883,364.1232407,0.0,0.0,0.0,False,56.302779,309.697221,True,100.0,OVERSTOCK,MARKDOWN,0.0,23951.983072140003,23951.98,CRITICAL,Inventory exceeds the 30-day demand coverage target,310.0
2025-12-19,ST12,SKU03520,2,1.7600228,383.0,0.0,90.0,25.0,7.0,101.31,72.21,Snacks & Confectionery,Candy,PrimeCare,1.7600228,383.0,1.7600228,217.61081731441206,381.2399772,0.0,0.0,0.0,False,52.800684,330.199316,True,100.0,OVERSTOCK,MARKDOWN,0.0,23843.692608359997,23843.69,CRITICAL,Inventory exceeds the 30-day demand coverage target,330.0
2025-12-23,ST20,SKU02386,2,1.76462,235.0,0.0,65.0,21.0,7.0,176.47,130.72,Stationery & Office,Writing Instruments,BasicNeeds,1.76462,235.0,1.76462,133.17314775985764,233.23538,0.0,0.0,0.0,False,52.9386,182.0614,True,100.0,OVERSTOCK,MARKDOWN,0.0,23799.066208,23799.07,CRITICAL,Inventory exceeds the 30-day demand coverage target,182.0
2025-12-20,ST22,SKU00532,1,1.8632427,442.0,0.0,74.0,28.0,7.0,94.81,61.5,Beverages,Coffee,CleanWave,1.8632427,442.0,1.8632427,237.22084084912825,440.1367573,0.0,0.0,0.0,False,55.897281,386.102719,True,100.0,OVERSTOCK,MARKDOWN,0.0,23745.3172185,23745.32,CRITICAL,Inventory exceeds the 30-day demand coverage target,386.0
2025-12-11,ST27,SKU01824,3,1.8007162,164.0,0.0,59.0,12.0,7.0,324.93,215.83,Personal Care,Bath & Body,PurePlus,1.8007162,164.0,1.8007162,91.07487343091599,162.1992838,0.0,0.0,0.0,False,54.021486,109.97851399999999,True,100.0,OVERSTOCK,MARKDOWN,0.0,23736.66267662,23736.66,CRITICAL,Inventory exceeds the 30-day demand coverage target,110.0
2025-12-03,ST21,SKU00837,3,1.5859377,288.0,0.0,58.0,12.0,7.0,141.0,98.63,Health & Wellness,OTC Medicine,PremiumSelect,1.5859377,288.0,1.5859377,181.59603621251958,286.4140623,0.0,0.0,0.0,False,47.578131,240.42186900000002,True,100.0,OVERSTOCK,MARKDOWN,0.0,23712.80893947,23712.81,CRITICAL,Inventory exceeds the 30-day demand coverage target,240.0
2025-12-27,ST22,SKU00317,1,1.9092144,396.0,0.0,93.0,26.0,7.0,110.59,69.99,Beverages,Soft Drinks,ZestyCo,1.9092144,396.0,1.9092144,207.41515463114044,394.0907856,0.0,0.0,0.0,False,57.276432,338.723568,True,100.0,OVERSTOCK,MARKDOWN,0.0,23707.26252432,23707.26,CRITICAL,Inventory exceeds the 30-day demand coverage target,339.0
2025-12-05,ST10,SKU02662,3,1.8543605,309.0,0.0,53.0,11.0,7.0,128.91,93.48,Dairy & Bakery,Eggs,SparkleClean,1.8543605,309.0,1.8543605,166.63426555947453,307.1456395,0.0,0.0,0.0,False,55.630815000000005,253.369185,True,100.0,OVERSTOCK,MARKDOWN,0.0,23684.9514138,23684.95,CRITICAL,Inventory exceeds the 30-day demand coverage target,253.0
2025-12-13,ST28,SKU02722,2,1.8483855,200.0,0.0,40.0,13.0,7.0,225.42,163.76,Stationery & Office,Notebooks,SoftTouch,1.8483855,200.0,1.8483855,108.20253675437294,198.1516145,0.0,0.0,0.0,False,55.451565,144.54843499999998,True,100.0,OVERSTOCK,MARKDOWN,0.0,23671.251715599996,23671.25,CRITICAL,Inventory exceeds the 30-day demand coverage target,145.0
2025-12-03,ST09,SKU04475,1,1.8695312,319.0,0.0,63.0,13.0,7.0,146.88,89.89,Personal Care,Men's Grooming,GreenValley,1.8695312,319.0,1.8695312,170.63101166752392,317.1304688,0.0,0.0,0.0,False,56.085936,262.914064,True,100.0,OVERSTOCK,MARKDOWN,0.0,23633.34521296,23633.35,CRITICAL,Inventory exceeds the 30-day demand coverage target,263.0
2025-12-04,ST27,SKU01031,3,1.9911869,116.0,0.0,23.0,10.0,7.0,668.1,419.47,Health & Wellness,First Aid,PrimeCare,1.9911869,116.0,1.9911869,58.25671111034328,114.0088131,0.0,0.0,0.0,False,59.735607,56.264393,True,94.2,OVERSTOCK,MARKDOWN,0.0,23601.22493171,23601.22,CRITICAL,Inventory exceeds the 30-day demand coverage target,56.0
2025-12-19,ST12,SKU00426,1,1.8465323,115.0,0.0,71.0,18.0,7.0,605.61,395.71,Personal Care,Oral Care,ValueChoice,1.8465323,115.0,1.8465323,62.27889975171298,113.1534677,0.0,0.0,0.0,False,55.395969,59.604031,True,100.0,OVERSTOCK,MARKDOWN,0.0,23585.911107009997,23585.91,CRITICAL,Inventory exceeds the 30-day demand coverage target,60.0
2025-12-28,ST29,SKU03083,1,1.7971674,110.0,0.0,56.0,17.0,7.0,763.32,419.85,Electronics & Accessories,Small Appliances,ZestyCo,1.7971674,110.0,1.7971674,61.20743120535127,108.2028326,0.0,0.0,0.0,False,53.915022,56.084978,True,100.0,OVERSTOCK,MARKDOWN,0.0,23547.2780133,23547.28,CRITICAL,Inventory exceeds the 30-day demand coverage target,56.0
2025-12-25,ST30,SKU00317,2,1.7932018,390.0,0.0,93.0,33.0,7.0,110.59,69.99,Beverages,Soft Drinks,ZestyCo,1.7932018,390.0,1.7932018,217.48807077931775,388.2067982,0.0,0.0,0.0,False,53.796054000000005,336.203946,True,100.0,OVERSTOCK,MARKDOWN,0.0,23530.914180539996,23530.91,CRITICAL,Inventory exceeds the 30-day demand coverage target,336.0
2025-12-27,ST04,SKU00342,1,1.9521167,232.0,0.0,69.0,31.0,7.0,229.07,135.24,Home & Kitchen,Home Decor,QuickBite,1.9521167,232.0,1.9521167,118.84535386639539,230.0478833,0.0,0.0,0.0,False,58.563500999999995,173.436499,True,100.0,OVERSTOCK,MARKDOWN,0.0,23455.55212476,23455.55,CRITICAL,Inventory exceeds the 30-day demand coverage target,173.0
2025-12-03,ST22,SKU02500,1,2.2641594,276.0,0.0,83.0,35.0,7.0,204.09,112.45,Dairy & Bakery,Eggs,EliteHome,2.2641594,276.0,2.2641594,121.89954470520053,273.7358406,0.0,0.0,0.0,False,67.92478200000001,208.075218,True,100.0,OVERSTOCK,MARKDOWN,0.0,23398.0582641,23398.06,CRITICAL,Inventory exceeds the 30-day demand coverage target,208.0
2025-12-15,ST21,SKU03271,1,1.7905159,111.0,0.0,99.0,49.0,7.0,587.02,407.06,Frozen Foods,Ready Meals,UrbanBite,1.7905159,111.0,1.7905159,61.993305951653376,109.2094841,0.0,0.0,0.0,False,53.715477,57.284523,True,100.0,OVERSTOCK,MARKDOWN,0.0,23318.23793238,23318.24,CRITICAL,Inventory exceeds the 30-day demand coverage target,57.0
2025-12-08,ST07,SKU01748,2,1.8410627,111.0,0.0,44.0,20.0,7.0,750.21,417.73,Home & Kitchen,Cookware,SoftTouch,1.8410627,111.0,1.8410627,60.29126547401129,109.1589373,0.0,0.0,0.0,False,55.231881,55.768119,True,100.0,OVERSTOCK,MARKDOWN,0.0,23296.016349870002,23296.02,CRITICAL,Inventory exceeds the 30-day demand coverage target,56.0
2025-12-09,ST13,SKU04222,2,1.595171,294.0,0.0,80.0,17.0,7.0,118.3,94.61,Snacks & Confectionery,Biscuits & Cookies,PrimeCare,1.595171,294.0,1.595171,184.30625932893716,292.404829,0.0,0.0,0.0,False,47.855129999999996,246.14487,True,100.0,OVERSTOCK,MARKDOWN,0.0,23287.7661507,23287.77,CRITICAL,Inventory exceeds the 30-day demand coverage target,246.0
2025-12-06,ST08,SKU03314,2,2.019206,219.0,0.0,93.0,44.0,7.0,199.25,146.27,Grocery,Rice & Grains,ValueChoice,2.019206,219.0,2.019206,108.45847328108177,216.980794,0.0,0.0,0.0,False,60.57618,158.42382,True,100.0,OVERSTOCK,MARKDOWN,0.0,23172.6521514,23172.65,CRITICAL,Inventory exceeds the 30-day demand coverage target,158.0
2025-12-06,ST03,SKU04711,5,1.8566325,166.0,0.0,75.0,35.0,7.0,291.42,209.59,Grocery,Flour & Atta,SmartBuy,1.8566325,166.0,1.8566325,89.40918571661328,164.1433675,0.0,0.0,0.0,False,55.698975,110.30102500000001,True,100.0,OVERSTOCK,MARKDOWN,0.0,23117.99182975,23117.99,CRITICAL,Inventory exceeds the 30-day demand coverage target,110.0
2025-12-29,ST14,SKU02100,1,1.9826237,150.0,0.0,67.0,15.0,7.0,358.76,254.73,Home Care,Air Fresheners,PurePlus,1.9826237,150.0,1.9826237,75.65732216355529,148.0173763,0.0,0.0,0.0,False,59.478711,90.521289,True,100.0,OVERSTOCK,MARKDOWN,0.0,23058.48794697,23058.49,CRITICAL,Inventory exceeds the 30-day demand coverage target,91.0
2025-12-27,ST14,SKU04370,1,1.7977992,145.0,0.0,76.0,35.0,7.0,396.28,252.77,Home Care,Pest Control,PurePlus,1.7977992,145.0,1.7977992,80.6541687191762,143.2022008,0.0,0.0,0.0,False,53.933976,91.066024,True,100.0,OVERSTOCK,MARKDOWN,0.0,23018.758886480002,23018.76,CRITICAL,Inventory exceeds the 30-day demand coverage target,91.0
2025-12-22,ST21,SKU04292,4,1.8087405,230.0,0.0,66.0,31.0,7.0,175.78,130.29,Personal Care,Oral Care,CrispKing,1.8087405,230.0,1.8087405,127.16030851302328,228.1912595,0.0,0.0,0.0,False,54.262215000000005,175.737785,True,100.0,OVERSTOCK,MARKDOWN,0.0,22896.87600765,22896.88,CRITICAL,Inventory exceeds the 30-day demand coverage target,176.0
2025-12-30,ST11,SKU00330,1,1.6663133,484.0,0.0,100.0,29.0,7.0,87.32,52.73,Beverages,Tea,ValueChoice,1.6663133,484.0,1.6663133,290.4615836649686,482.3336867,0.0,0.0,0.0,False,49.989399000000006,434.010601,True,100.0,OVERSTOCK,MARKDOWN,0.0,22885.378990729998,22885.38,CRITICAL,Inventory exceeds the 30-day demand coverage target,434.0
2025-12-03,ST11,SKU02718,1,1.9193298,284.0,0.0,51.0,21.0,7.0,136.71,101.03,Beverages,Soft Drinks,SmartBuy,1.9193298,284.0,1.9193298,147.96831685726966,282.0806702,0.0,0.0,0.0,False,57.579894,226.420106,True,100.0,OVERSTOCK,MARKDOWN,0.0,22875.22330918,22875.22,CRITICAL,Inventory exceeds the 30-day demand coverage target,226.0
2025-12-02,ST19,SKU04060,3,1.8294325,94.0,0.0,54.0,15.0,7.0,983.88,584.6,Health & Wellness,OTC Medicine,FreshFarm,1.8294325,94.0,1.8294325,51.38205427092828,92.1705675,0.0,0.0,0.0,False,54.882975,39.117025,True,71.3,OVERSTOCK,MARKDOWN,0.0,22867.812815,22867.81,CRITICAL,Inventory exceeds the 30-day demand coverage target,39.0
